TotalT,Temp,LSR,CA,Size,IsoT,HeatT,Ramp,F_X,Ro,logRo,P,Yield,ID,Source
35.0,443.15,4.0,0.16652234729900753,0.25,35.0,0.0,0.0,19.9,4028.344487337885,8.30111077335382,348.35526591281206,2.5728643216080407,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
40.0,443.15,4.0,0.16652234729900753,0.25,40.0,0.0,0.0,19.9,4603.822271243297,8.434642165978342,398.12030390035665,4.552763819095478,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
45.0,443.15,4.0,0.16652234729900753,0.25,45.0,0.0,0.0,19.9,5179.300055148709,8.552425201634726,447.88534188790123,6.475778894472362,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
50.0,443.15,4.0,0.16652234729900753,0.25,50.0,0.0,0.0,19.9,5754.777839054121,8.657785717292553,497.65037987544576,7.738090452261307,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
0.0,443.15,4.0,0.16652234729900753,0.25,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
30.0,443.15,4.0,0.0,0.25,30.0,0.0,0.0,19.9,3452.8667034324726,8.146960093526562,298.59022792526747,3.7535063316582913,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
35.0,443.15,4.0,0.0,0.25,35.0,0.0,0.0,19.9,4028.344487337885,8.30111077335382,348.35526591281206,8.72974311557789,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
40.0,443.15,4.0,0.0,0.25,40.0,0.0,0.0,19.9,4603.822271243297,8.434642165978342,398.12030390035665,8.659510753768846,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
35.0,443.15,4.0,0.04163058682475188,0.25,35.0,0.0,0.0,19.9,4028.344487337885,8.30111077335382,348.35526591281206,8.128217085427133,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
35.0,443.15,4.0,0.08326117364950376,0.25,35.0,0.0,0.0,19.9,4028.344487337885,8.30111077335382,348.35526591281206,7.331300904522614,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
35.0,443.15,4.0,0.12489176047425565,0.25,35.0,0.0,0.0,19.9,4028.344487337885,8.30111077335382,348.35526591281206,7.010018090452262,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
35.0,443.15,4.0,0.16652234729900753,0.25,35.0,0.0,0.0,19.9,4028.344487337885,8.30111077335382,348.35526591281206,6.816820904522614,9,Comparative study on the yield and characterization of hemicelluloses isolated with hydrothermal extract and catalyzed by acetic acid from acacia wood.xlsx
0.179081175813327,413.15,6.0,0.0,5.0,0.179081175813327,55.0,2.090909091,21.59090909,2.6964829883978263,0.9919483270038095,0.14998015531771405,0.1322123372726938,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
30.1807903551266,413.15,6.0,0.0,5.0,30.1807903551266,55.0,2.090909091,21.59090909,454.4418887099116,6.119070047819094,25.276356403822522,0.5755194770824908,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
59.920000204081106,413.15,6.0,0.0,5.0,59.920000204081106,55.0,2.090909091,21.59090909,902.2347574014248,6.804874749394518,50.182889946028354,2.4084739849287793,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
89.83165859270771,413.15,6.0,0.0,5.0,89.83165859270771,55.0,2.090909091,21.59090909,1352.6242393410248,7.209801865534035,75.23384882298458,2.653344466606765,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
0.358672554406747,423.15,6.0,0.0,5.0,0.358672554406747,55.0,2.272727273,21.59090909,10.638559581212508,2.3644850970435183,0.7127570180229328,0.3967551640408473,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
30.0986477075314,423.15,6.0,0.0,5.0,30.0986477075314,55.0,2.272727273,21.59090909,892.7537192806036,6.794310752560087,59.812277585684456,2.4282054061303353,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
60.0340305254323,423.15,6.0,0.0,5.0,60.0340305254323,55.0,2.272727273,21.59090909,1780.6648509851186,7.48474208533736,119.3001138544877,8.826443649347285,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
90.0666069729414,423.15,6.0,0.0,5.0,90.0666069729414,55.0,2.272727273,21.59090909,2671.458835606025,7.890379982559674,178.98109409474688,17.275745403632513,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
0.626784115346641,433.15,6.0,0.0,5.0,0.626784115346641,55.0,2.454545455,21.59090909,36.62179294600403,3.6006434988890024,2.839839744489129,0.4627431804544372,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
30.039974387820397,433.15,6.0,0.0,5.0,30.039974387820397,55.0,2.454545455,21.59090909,1755.1780512586954,7.470325584462545,136.10541668368245,10.368093851969437,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
60.1141323619072,433.15,6.0,0.0,5.0,60.1141323619072,55.0,2.454545455,21.59090909,3512.353383858364,8.164041571520523,272.3657127022294,29.602330500134777,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
90.04517845617741,433.15,6.0,0.0,5.0,90.04517845617741,55.0,2.454545455,21.59090909,5261.1669639782995,8.568108137394931,407.97759598302383,34.87575958264029,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
0.9857117711434409,443.15,6.0,0.0,5.0,0.9857117711434409,55.0,2.636363636,21.59090909,113.45104512542122,4.731371423395153,9.810796747144638,0.9256635892430317,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
30.0198213780067,443.15,6.0,0.0,5.0,30.0198213780067,55.0,2.636363636,21.59090909,3455.1480559703223,8.14762058795231,298.7875102511613,28.298934254715856,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
60.0347958296025,443.15,6.0,0.0,5.0,60.0347958296025,55.0,2.636363636,21.59090909,6909.738252246705,8.84068703648518,597.5267790069303,32.18283412140767,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
89.9064032999916,443.15,6.0,0.0,5.0,89.9064032999916,55.0,2.636363636,21.59090909,10347.82754599708,9.24453187772417,894.839115109517,22.03976117769189,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
0.20255050369769398,453.15,6.0,0.0,5.0,0.20255050369769398,55.0,2.8181818180000002,21.59090909,45.92284891895175,3.8269627910047914,4.277416933070571,6.219414854063932,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
30.2325759373063,453.15,6.0,0.0,5.0,30.2325759373063,55.0,2.8181818180000002,21.59090909,6854.418981212633,8.832648830010731,638.4448810731252,37.164958898689015,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
60.18683625807079,453.15,6.0,0.0,5.0,60.18683625807079,55.0,2.8181818180000002,21.59090909,13645.73742316761,9.52118247515357,1271.012354244512,48.45942525323792,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
90.0579335256798,453.15,6.0,0.0,5.0,90.0579335256798,55.0,2.8181818180000002,21.59090909,20418.20089188886,9.924181982640734,1901.8236083728495,15.02612708220967,10,Degradation and Redeposition of the Chemical Components of Aspen Wood During Hot Water Extraction.xlsx
6.507612206259037,453.15,40.0,0.0,0.425,2.73972602739725,3.7678861788617883,41.137123745819395,20.9,621.1587833089955,6.431586738958964,57.85693092648963,0.9945081052410188,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
15.069256041875386,453.15,40.0,0.0,0.425,11.3013698630136,3.7678861788617883,41.137123745819395,20.9,2562.2799811495934,7.848652758745603,238.6598400717685,1.491762157861545,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
25.68569439803979,453.15,40.0,0.0,0.425,21.917808219178,3.7678861788617883,41.137123745819395,20.9,4969.270266471964,8.511028280638799,462.85544741191705,4.972540526205215,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
36.98706426105349,453.15,40.0,0.0,0.425,33.2191780821917,3.7678861788617883,41.137123745819395,20.9,7531.550247621581,8.926856175782511,701.5152874836878,11.188216183961867,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
50.343228644615095,453.15,40.0,0.0,0.425,46.575342465753295,3.7678861788617883,41.137123745819395,20.9,10559.699316252932,9.26480008301518,983.5678257503246,19.39290805220058,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
71.2336396035192,453.15,40.0,0.0,0.425,67.46575342465741,3.7678861788617883,41.137123745819395,20.9,15296.03503898404,9.635348926017118,1424.7269240648097,29.337989104611147,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
98.9733656309164,453.15,40.0,0.0,0.425,95.20547945205459,3.7678861788617883,41.137123745819395,20.9,21585.267719987627,9.979766310969767,2010.5283496955178,40.52620528857308,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
126.02816015146378,453.15,40.0,0.0,0.425,122.26027397260201,3.7678861788617883,41.137123745819395,20.9,27719.21070516386,10.229880979058764,2581.865542594594,48.97952418312201,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
193.49391357612183,453.15,40.0,0.0,0.425,189.72602739726003,3.7678861788617883,41.137123745819395,20.9,43015.24574414804,10.669309884026413,4006.5924666594165,40.02895123595254,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
8.690925108909937,473.15,40.0,0.0,0.425,4.43686006825953,4.254065040650406,41.137123745819395,20.9,3903.4183623575295,8.269607951381746,383.4280489927192,3.4782610495190966,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
18.247239102083906,473.15,40.0,0.0,0.425,13.993174061433498,4.254065040650406,41.137123745819395,20.9,12310.78098897339,9.418230660624488,1209.2730775923872,22.342229092694065,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
27.120959238602605,473.15,40.0,0.0,0.425,22.8668941979522,4.254065040650406,41.137123745819395,20.9,20117.617713688134,9.909351213311142,1976.1291755777943,36.988429934042586,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
36.33597630344901,473.15,40.0,0.0,0.425,32.0819112627986,4.254065040650406,41.137123745819395,20.9,28224.717389353493,10.247953376190178,2772.4797388703378,41.46483380390565,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
53.40082271983131,473.15,40.0,0.0,0.425,49.1467576791809,4.254065040650406,41.137123745819395,20.9,43237.86493688201,10.674471893496177,4247.203004226906,41.73405298700092,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
71.4895599211964,473.15,40.0,0.0,0.425,67.235494880546,4.254065040650406,41.137123745819395,20.9,59151.80133726211,10.987862322658163,5810.409665504857,30.097942728971194,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
98.79331418740809,473.15,40.0,0.0,0.425,94.5392491467577,4.254065040650406,41.137123745819395,20.9,83172.83741330775,11.328676100107515,8169.966890075367,16.24077421040512,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
132.24041316351642,473.15,40.0,0.0,0.425,127.986348122866,4.254065040650406,41.137123745819395,20.9,112598.60660646275,11.63158461989058,11060.424490174155,4.871766632458948,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
198.1107203307524,473.15,40.0,0.0,0.425,193.856655290102,4.254065040650406,41.137123745819395,20.9,170549.3561399231,12.046780012641326,16752.856294450536,1.4807055070241673,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
6.851355013550133,493.15,40.0,0.0,0.425,2.1111111111111103,4.7402439024390235,41.137123745819395,20.9,7206.996881133678,8.882807622169203,665.9510601176949,8.860644353839618,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
9.629132791327905,493.15,40.0,0.0,0.425,4.88888888888888,4.7402439024390235,41.137123745819395,20.9,16689.88751420428,9.722558276921022,1542.2024550093965,30.282676494889,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
10.740243902439015,493.15,40.0,0.0,0.425,5.99999999999999,4.7402439024390235,41.137123745819395,20.9,20483.043767432533,9.927352689567035,1892.7030129660777,36.43724696356273,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
17.629132791327827,493.15,40.0,0.0,0.425,12.8888888888888,4.7402439024390235,41.137123745819395,20.9,44000.61253744743,10.691958834109121,4065.806472297479,33.70127403609278,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
21.85135501355013,493.15,40.0,0.0,0.425,17.1111111111111,4.7402439024390235,41.137123745819395,20.9,58414.60629971505,10.975321245416392,5397.708592532893,28.265543922535354,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
25.295799457994534,493.15,40.0,0.0,0.425,20.5555555555555,4.7402439024390235,41.137123745819395,20.9,70173.39068472249,11.158724468081086,6484.260322198593,20.615600225379858,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
36.85135501355013,493.15,40.0,0.0,0.425,32.1111111111111,4.7402439024390235,41.137123745819395,20.9,109622.21571829647,11.604795331115195,10129.466124948096,9.978700090707799,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
51.74024390243893,493.15,40.0,0.0,0.425,46.99999999999989,4.7402439024390235,41.137123745819395,20.9,160450.50951155473,11.985740822049038,14826.1736015676,2.039030462491947,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
67.40691056910562,493.15,40.0,0.0,0.425,62.6666666666666,4.7402439024390235,41.137123745819395,20.9,213934.01268207323,12.273422894500822,19768.23146875682,0.9942484349325743,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
7.387657755651282,513.15,40.0,0.0,0.425,2.16123499142364,5.2264227642276415,41.137123745819395,20.9,28629.852247583956,10.26220523732383,2249.6929720501307,34.216581352174735,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
8.684398750505503,513.15,40.0,0.0,0.425,3.4579759862778596,5.2264227642276415,41.137123745819395,20.9,45807.763596134806,10.732208866569577,3599.5087552802465,27.75823831950009,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
10.598635457195044,513.15,40.0,0.0,0.425,5.3722126929674,5.2264227642276415,41.137123745819395,20.9,71165.63272970957,11.172765294489013,5592.093959096109,19.807315580743207,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
12.142374736783381,513.15,40.0,0.0,0.425,6.91595197255574,5.2264227642276415,41.137123745819395,20.9,91615.52719226987,11.425356047129524,7199.017510560515,10.618674950027033,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
14.735856726491782,513.15,40.0,0.0,0.425,9.509433962264142,5.2264227642276415,41.137123745819395,20.9,125971.34988937108,11.743809778248059,9898.649077020707,4.895559321032584,11,Degradation kinetics of the main carbohydrates in birch wood during hot water extraction in a batch reactor at elevated temperatures.xlsx
